code_postal;code_insee;nom_commune;libelle_acheminement
17490;17180;Gourvillette;GOURVILLETTE
17490;17217;Macqueville;MACQUEVILLE
17490;17223;Massac;MASSAC
17490;17261;Neuvicq-le-Château;NEUVICQ LE CHATEAU
17490;17377;Saint-Ouen-la-Thène;ST OUEN LA THENE
17490;17427;Siecq;SIECQ
17500;17002;Agudelle;AGUDELLE
17500;17006;Allas-Champagne;ALLAS-CHAMPAGNE
17500;17082;Champagnac;CHAMPAGNAC
17500;17108;Clam;CLAM
17500;17163;Fontaines-d'Ozillac;FONTAINES-D OZILLAC
17500;17187;Guitinières;GUITINIERES
17500;17197;Jonzac;JONZAC
17500;17215;Lussac;LUSSAC
17500;17204;Léoville;LEOVILLE
17500;17233;Meux;MEUX
17500;17249;Mortiers;MORTIERS
17500;17259;Neulles;NEULLES
17500;17270;Ozillac;OZILLAC
17500;17295;Réaux sur Trèfle;REAUX SUR TREFLE
17500;17339;Saint-Germain-de-Lusignan;SAINT-GERMAIN-DE-LUSIGNAN
17500;17341;Saint-Germain-de-Vibrac;SAINT-GERMAIN-DE-VIBRAC
17500;17345;Saint-Hilaire-du-Bois;SAINT-HILAIRE-DU-BOIS
17500;17363;Saint-Martial-de-Vitaterne;SAINT-MARTIAL-DE-VITATERNE
17500;17372;Saint-Médard;SAINT-MEDARD
17500;17403;Saint-Simon-de-Bordes;SAINT-SIMON-DE-BORDES
17500;17458;Vanzac;VANZAC
17500;17476;Villexavier;VILLEXAVIER
17510;17105;Chives;CHIVES
17510;17162;Fontaine-Chalendray;FONTAINE CHALENDRAY
17510;17149;Les Éduts;LES EDUTS
17510;17257;Néré;NERE
17510;17301;Romazières;ROMAZIERES
17510;17416;Saleignes;SALEIGNES
17510;17422;Seigné;SEIGNE
17510;17477;Villiers-Couture;VILLIERS-COUTURE
17510;17478;Vinax;VINAX
17520;17016;Archiac;ARCHIAC
17520;17020;Arthenac;ARTHENAC
17520;17066;Brie-sous-Archiac;BRIE-SOUS-ARCHIAC
17520;17076;Celles;CELLES
17520;17106;Cierzac;CIERZAC
17520;17175;Germignac;GERMIGNAC
17520;17192;Jarnac-Champagne;JARNAC-CHAMPAGNE
17520;17209;Lonzac;LONZAC
17520;17258;Neuillac;NEUILLAC
17520;17316;Saint-Ciers-Champagne;SAINT-CIERS-CHAMPAGNE
17520;17326;Saint-Eugène;SAINT-EUGENE
17520;17357;Saint-Maigrin;SAINT-MAIGRIN
17520;17364;Saint-Martial-sur-Né;SAINT-MARTIAL-SUR-NE
17520;17355;Sainte-Lheurine;SAINTE-LHEURINE
17530;17021;Arvert;ARVERT
17540;17007;Anais;ANAIS
17540;17009;Angliers;ANGLIERS
17540;17057;Bouhet;BOUHET
17540;17186;Le Gué-d'Alleré;LE GUE D ALLERE
17540;17267;Nuaillé-d'Aunis;NUAILLE-D AUNIS
17540;17396;Saint-Sauveur-d'Aunis;SAINT-SAUVEUR-D AUNIS
17540;17466;Vérines;VERINES
17550;17140;Dolus-d'Oléron;DOLUS-D OLERON
17560;17058;Bourcefranc-le-Chapus;BOURCEFRANC LE CHAPUS
17570;17225;Les Mathes;LES MATHES
17570;17311;Saint-Augustin;SAINT-AUGUSTIN
17580;17051;Le Bois-Plage-en-Ré;LE BOIS PLAGE EN RE
17590;17019;Ars-en-Ré;ARS-EN-RE
17590;17318;Saint-Clément-des-Baleines;SAINT-CLEMENT-DES-BALEINES
17600;17030;Balanzac;BALANZAC
17600;17120;Corme-Royal;CORME-ROYAL
17600;17119;Corme-Écluse;CORME-ECLUSE
17600;17151;L'Éguille;L EGUILLE
17600;17112;La Clisse;LA CLISSE
17600;17097;Le Chay;LE CHAY
17600;17185;Le Gua;LE GUA
17600;17214;Luchat;LUCHAT
17600;17228;Médis;MEDIS
17600;17255;Nancras;NANCRAS
17600;17265;Nieulle-sur-Seudre;NIEULLE-SUR-SEUDRE
17600;17278;Pisany;PISANY
17600;17307;Sablonceaux;SABLONCEAUX
17600;17393;Saint-Romain-de-Benet;SAINT-ROMAIN-DE-BENET
17600;17406;Saint-Sornin;SAINT SORNIN
17600;17421;Saujon;SAUJON
17600;17445;Thézac;THEZAC
17610;17086;Chaniers;CHANIERS
17610;17100;Chérac;CHERAC
17610;17141;Dompierre-sur-Charente;DOMPIERRE-SUR-CHARENTE
17610;17395;Saint-Sauvant;SAINT-SAUVANT
17620;17036;Beaugeay;BEAUGEAY
17620;17083;Champagne;CHAMPAGNE
17620;17184;La Gripperie-Saint-Symphorien;LA GRIPPERIE ST SYMPHORIEN
17620;17308;Saint-Agnant;SAINT-AGNANT
17620;17348;Saint-Jean-d'Angle;SAINT-JEAN-D ANGLE
17620;17146;Échillais;ECHILLAIS
17630;17161;La Flotte;LA FLOTTE
17640;17461;Vaux-sur-Mer;VAUX-SUR-MER
17650;17323;Saint-Denis-d'Oléron;SAINT-DENIS-D OLERON
17670;17121;La Couarde-sur-Mer;LA COUARDE SUR MER
17690;17010;Angoulins;ANGOULINS
17700;17063;Breuil-la-Réorte;BREUIL-LA-REORTE
17700;17457;La Devise;LA DEVISE
17700;17221;Marsais;MARSAIS
17700;17293;Puyravault;PUYRAVAULT
17700;17338;Saint-Georges-du-Bois;SAINT-GEORGES-DU-BOIS
17700;17359;Saint-Mard;SAINT-MARD
17700;17340;Saint-Pierre-La-Noue;SAINT-PIERRE-LA-NOUE
17700;17382;Saint-Pierre-d'Amilly;SAINT-PIERRE-D AMILLY
17700;17394;Saint-Saturnin-du-Bois;SAINT-SATURNIN-DU-BOIS
17700;17434;Surgères;SURGERES
17700;17482;Vouhé;VOUHE
17730;17484;Port-des-Barques;PORT-DES-BARQUES
17740;17360;Sainte-Marie-de-Ré;SAINTE-MARIE-DE-RE
17750;17155;Étaules;ETAULES
17770;17023;Aujac;AUJAC
17770;17025;Aumagne;AUMAGNE
17770;17026;Authon-Ébéon;AUTHON EBEON
17770;17042;Bercloux;BERCLOUX
17770;17070;Brizambourg;BRIZAMBOURG
17770;17072;Burie;BURIE
17770;17198;Juicq;JUICQ
17770;17426;Le Seure;LE SEURE
17770;17235;Migron;MIGRON
17770;17256;Nantillé;NANTILLE
17770;17313;Saint-Bris-des-Bois;SAINT-BRIS-DES-BOIS
17770;17314;Saint-Césaire;SAINT CESAIRE
17770;17344;Saint-Hilaire-de-Villefranche;ST HILAIRE DE VILLEFRANCHE
17770;17374;Sainte-Même;STE MEME
17770;17470;Villars-les-Bois;VILLARS-LES-BOIS
17770;17147;Écoyeux;ECOYEUX
17780;17237;Moëze;MOEZE
17780;17329;Saint-Froult;SAINT-FROULT
17780;17375;Saint-Nazaire-sur-Charente;SAINT-NAZAIRE-SUR-CHARENTE
17780;17429;Soubise;SOUBISE
17800;17027;Avy;AVY
17800;17039;Belluire;BELLUIRE
17800;17047;Biron;BIRON
17800;17056;Bougneau;BOUGNEAU
17800;17069;Brives-sur-Charente;BRIVES-SUR-CHARENTE
17800;17078;Chadenac;CHADENAC
17800;17122;Coulonges;COULONGES
17800;17159;Fléac-sur-Seugne;FLEAC-SUR-SEUGNE
17800;17220;Marignac;MARIGNAC
17800;17227;Mazerolles;MAZEROLLES
17800;17242;Montils;MONTILS
17800;17283;Pons;PONS
17800;17273;Pérignac;PERIGNAC
17800;17304;Rouffiac;ROUFFIAC
17800;17354;Saint-Léger;SAINT-LEGER
17800;17379;Saint-Palais-de-Phiolin;SAINT-PALAIS-DE-PHIOLIN
17800;17388;Saint-Quantin-de-Rançanne;SAINT-QUANTIN-DE-RANCANNES
17800;17398;Saint-Seurin-de-Palenne;SAINT-SEURIN-DE-PALENNE
17800;17400;Saint-Sever-de-Saintonge;SAINT SEVER DE SAINTONGE
17800;17418;Salignac-sur-Charente;SALIGNAC-SUR-CHARENTE
17800;17145;Échebrune;ECHEBRUNE
17810;17262;Nieul-lès-Saintes;NIEUL-LES-SAINTES
17810;17275;Pessines;PESSINES
17810;17336;Saint-Georges-des-Coteaux;SAINT-GEORGES-DES-COTEAUX
17810;17148;Écurat;ECURAT
17840;17486;La Brée-les-Bains;LA BREE LES BAINS
17870;17065;Breuil-Magné;BREUIL-MAGNE
17870;17205;Loire-les-Marais;LOIRE-LES-MARAIS
17880;17286;Les Portes-en-Ré;LES PORTES EN RE
17890;17079;Chaillevette;CHAILLEVETTE
17920;17064;Breuillet;BREUILLET
17940;17297;Rivedoux-Plage;RIVEDOUX-PLAGE
18000;18033;Bourges;BOURGES
18100;18150;Méry-sur-Cher;MERY-SUR-CHER
18100;18210;Saint-Georges-sur-la-Prée;SAINT-GEORGES-SUR-LA PREE
18100;18214;Saint-Hilaire-de-Court;ST-HILAIRE-DE-COURT
18100;18263;Thénioux;THENIOUX
18100;18279;Vierzon;VIERZON
18110;18004;Allogny;ALLOGNY
18110;18097;Fussy;FUSSY
18110;18179;Pigny;PIGNY
18110;18189;Quantilly;QUANTILLY
18110;18211;Saint-Georges-sur-Moulon;SAINT-GEORGES-SUR-MOULON
18110;18223;Saint-Martin-d'Auxigny;SAINT-MARTIN D AUXIGNY
18110;18229;Saint-Palais;SAINT-PALAIS
18110;18206;Saint-Éloy-de-Gy;SAINT-ELOY-DE-GY
18110;18271;Vasselay;VASSELAY
18110;18280;Vignoux-sous-les-Aix;VIGNOUX-SOUS-LES-AIX
18120;18036;Brinay;BRINAY
18120;18044;Cerbois;CERBOIS
18120;18064;Chéry;CHERY
18120;18124;Lazenay;LAZENAY
18120;18128;Limeux;LIMEUX
18120;18134;Lury-sur-Arnon;LURY-SUR-ARNON
18120;18140;Massay;MASSAY
18120;18148;Méreau;MEREAU
18120;18186;Preuilly;PREUILLY
18120;18190;Quincy;QUINCY
18130;18040;Bussy;BUSSY
18130;18045;Chalivoy-Milon;CHALIVOY-MILON
18130;18068;Cogny;COGNY
18130;18071;Contres;CONTRES
18130;18087;Dun-sur-Auron;DUN SUR AURON
18130;18119;Jussy-Champagne;JUSSY-CHAMPAGNE
18130;18121;Lantan;LANTAN
18130;18173;Osmery;OSMERY
18130;18177;Parnay;PARNAY
18130;18191;Raymond;RAYMOND
18130;18204;Saint-Denis-de-Palin;SAINT-DENIS DE PALIN
18130;18289;Vornay;VORNAY
18140;18012;Argenvières;ARGENVIERES
18140;18053;Charentonnay;CHARENTONNAY
18140;18061;Chaumoux-Marcilly;CHAUMOUX-MARCILLY
18140;18077;Couy;COUY
18140;18099;Garigny;GARIGNY
18140;18104;Groises;GROISES
18140;18110;Herry;HERRY
18140;18120;Jussy-le-Chaudrier;JUSSY-LE-CHAUDRIER
18140;18049;La Chapelle-Montlinard;LA CHAPELLE-MONTLINARD
18140;18132;Lugny-Champagne;LUGNY-CHAMPAGNE
18140;18184;Précy;PRECY
18140;18220;Saint-Léger-le-Petit;SAINT-LEGER-LE-PETIT
18140;18224;Saint-Martin-des-Champs;SAINT-MARTIN-DES-CHAMPS
18140;18240;Sancergues;SANCERGUES
18140;18251;Sévry;SEVRY
18150;18007;Apremont-sur-Allier;APREMONT SUR ALLIER
18150;18082;Cuffy;CUFFY
18150;18101;Germigny-l'Exempt;GERMIGNY L EXEMPT
18150;18048;La Chapelle-Hugon;LA CHAPELLE-HUGON
18150;18108;La Guerche-sur-l'Aubois;LA GUERCHE SUR L AUBOIS
18150;18062;Le Chautay;LE CHAUTAY
18160;18065;Chezal-Benoît;CHEZAL-BENOIT
18160;18114;Ineuil;INEUIL
18160;18043;La Celle-Condé;LA CELLE-CONDE
18160;18127;Lignières;LIGNIERES
18160;18152;Montlouis;MONTLOUIS
18160;18199;Saint-Baudel;SAINT-BAUDEL
18160;18216;Saint-Hilaire-en-Lignières;SAINT-HILAIRE-EN-LIGNIERES
18160;18266;Touchay;TOUCHAY
18160;18283;Villecelin;VILLECELIN
18170;18010;Ardenais;ARDENAIS
18170;18112;Ids-Saint-Roch;IDS-SAINT-ROCH
18170;18059;Le Châtelet;LE CHATELET
18170;18130;Loye-sur-Arnon;LOYE-SUR-ARNON
18170;18135;Maisonnais;MAISONNAIS
18170;18136;Marçais;MARCAIS
18170;18153;Morlac;MORLAC
18170;18193;Rezay;REZAY
18170;18230;Saint-Pierre-les-Bois;SAINT-PIERRE-LES-BOIS
18190;18046;Chambon;CHAMBON
18190;18063;Chavannes;CHAVANNES
18190;18058;Châteauneuf-sur-Cher;CHATEAUNEUF-SUR-CHER
18190;18073;Corquoy;CORQUOY
18190;18078;Crézançay-sur-Cher;CREZANCAY-SUR-CHER
18190;18221;Saint-Loup-des-Chaumes;SAINT-LOUP-DES-CHAUMES
18190;18236;Saint-Symphorien;SAINT-SYMPHORIEN
18190;18250;Serruelles;SERRUELLES
18190;18268;Uzay-le-Venon;UZAY-LE-VENON
18190;18270;Vallenay;VALLENAY
18190;18273;Venesmes;VENESMES
18200;18002;Ainay-le-Vieil;AINAY-LE-VIEIL
18200;18009;Arcomps;ARCOMPS
18200;18013;Arpheuilles;ARPHEUILLES
18200;18034;Bouzais;BOUZAIS
18200;18038;Bruère-Allichamps;BRUERE-ALLICHAMPS
18200;18069;Colombiers;COLOMBIERS
18200;18086;Drevant;DREVANT
18200;18091;Farges-Allichamps;FARGES-ALLICHAMPS
18200;18042;La Celle;LA CELLE
18200;18107;La Groutte;LA GROUTTE
18200;18178;La Perche;LA PERCHE
18200;18142;Meillant;MEILLANT
18200;18169;Nozières;NOZIERES
18200;18171;Orcenais;ORCENAIS
18200;18172;Orval;ORVAL
18200;18197;Saint-Amand-Montrond;SAINT-AMAND-MONTROND
18200;18209;Saint-Georges-de-Poisieux;SAINT-GEORGES-DE-POISIEUX
18210;18021;Bannegon;BANNEGON
18210;18029;Bessais-le-Fromental;BESSAIS-LE-FROMENTAL
18210;18052;Charenton-du-Cher;CHARENTON-DU-CHER
18210;18076;Coust;COUST
18210;18183;Le Pondy;LE PONDY
18210;18231;Saint-Pierre-les-Étieux;ST PIERRE LES ETIEUX
18210;18261;Thaumiers;THAUMIERS
18210;18276;Vernais;VERNAIS
18210;18277;Verneuil;VERNEUIL
18220;18016;Aubinges;AUBINGES
18220;18019;Azy;AZY
18220;18035;Brécy;BRECY
18220;18003;Les Aix-d'Angillon;LES AIX D ANGILLON
18220;18156;Morogues;MOROGUES
18220;18176;Parassy;PARASSY
18220;18194;Rians;RIANS
18220;18202;Saint-Céols;SAINT-CEOLS
18220;18235;Sainte-Solange;SAINTE-SOLANGE
18220;18253;Soulangis;SOULANGIS
18230;18205;Saint-Doulchard;SAINT DOULCHARD
18240;18026;Belleville-sur-Loire;BELLEVILLE SUR LOIRE
18240;18032;Boulleret;BOULLERET
18240;18125;Léré;LERE
18240;18208;Sainte-Gemme-en-Sancerrois;STE GEMME EN SANCERROIS
18240;18243;Santranges;SANTRANGES
18240;18246;Savigny-en-Sancerre;SAVIGNY-EN-SANCERRE
18240;18257;Sury-près-Léré;SURY-PRES-LERE
18250;18001;Achères;ACHERES
18250;18109;Henrichemont;HENRICHEMONT
18250;18111;Humbligny;HUMBLIGNY
18250;18051;La Chapelotte;LA CHAPELOTTE
18250;18151;Montigny;MONTIGNY
18250;18162;Neuilly-en-Sancerre;NEUILLY-EN-SANCERRE
18250;18163;Neuvy-Deux-Clochers;NEUVY-DEUX-CLOCHERS
18260;18014;Assigny;ASSIGNY
18260;18022;Barlieu;BARLIEU
18260;18070;Concressault;CONCRESSAULT
18260;18084;Dampierre-en-Crot;DAMPIERRE-EN-CROT
18260;18117;Jars;JARS
18260;18168;Le Noyer;LE NOYER
18260;18256;Subligny;SUBLIGNY
18260;18259;Sury-ès-Bois;SURY-ES-BOIS
18260;18264;Thou;THOU
18260;18269;Vailly-sur-Sauldre;VAILLY-SUR-SAULDRE
18260;18284;Villegenon;VILLEGENON
18270;18083;Culan;CULAN
18270;18192;Reigny;REIGNY
18270;18203;Saint-Christophe-le-Chaudry;ST-CHRISTOPHE-LE-CHAUDRY
18270;18225;Saint-Maur;SAINT-MAUR
18270;18252;Sidiailles;SIDIAILLES
18290;18055;Chârost;CHAROST
18290;18066;Civray;CIVRAY
18290;18137;Mareuil-sur-Arnon;MAREUIL-SUR-ARNON
18290;18181;Plou;PLOU
18290;18182;Poisieux;POISIEUX
18290;18198;Saint-Ambroix;SAINT-AMBROIX
18290;18244;Saugy;SAUGY
18300;18020;Bannay;BANNAY
18300;18039;Bué;BUE
18300;18074;Couargues;COUARGUES
18300;18079;Crézancy-en-Sancerre;CREZANCY-EN-SANCERRE
18300;18094;Feux;FEUX
18300;18098;Gardefort;GARDEFORT
18300;18116;Jalognes;JALOGNES
18300;18144;Menetou-Râtel;MENETOU-RATEL
18300;18146;Ménétréol-sous-Sancerre;MENETREOL-SOUS-SANCERRE
18300;18200;Saint-Bouize;SAINT-BOUIZE
18300;18233;Saint-Satur;SAINT-SATUR
18300;18241;Sancerre;SANCERRE
18300;18249;Sens-Beaujeu;SENS-BEAUJEU
18300;18258;Sury-en-Vaux;SURY-EN-VAUX
18300;18262;Thauvenay;THAUVENAY
18300;18272;Veaugues;VEAUGUES
18300;18274;Verdigny;VERDIGNY
18300;18287;Vinon;VINON
18310;18085;Dampierre-en-Graçay;DAMPIERRE-EN-GRACAY
18310;18100;Genouilly;GENOUILLY
18310;18103;Graçay;GRACAY
18310;18167;Nohant-en-Graçay;NOHANT-EN-GRACAY
18310;18228;Saint-Outrille;SAINT-OUTRILLE
18320;18025;Beffes;BEFFES
18320;18075;Cours-les-Barres;COURS-LES-BARRES
18320;18118;Jouet-sur-l'Aubois;JOUET-SUR-L AUBOIS
18320;18139;Marseilles-lès-Aubigny;MARSEILLES-LES-AUBIGNY
18320;18143;Menetou-Couture;MENETOU-COUTURE
18320;18215;Saint-Hilaire-de-Gondilly;SAINT-HILAIRE-DE-GONDILLY
18320;18265;Torteron;TORTERON
18330;18159;Nançay;NANCAY
18330;18165;Neuvy-sur-Barangeon;NEUVY-SUR-BARANGEON
18330;18219;Saint-Laurent;SAINT-LAURENT
18330;18290;Vouzeron;VOUZERON
18340;18006;Annoix;ANNOIX
18340;18008;Arçay;ARCAY
18340;18073;Corquoy;CORQUOY
18340;18081;Crosses;CROSSES
18340;18122;Lapan;LAPAN
18340;18126;Levet;LEVET
18340;18129;Lissay-Lochy;LISSAY-LOCHY
18340;18180;Plaimpied-Givaudins;PLAIMPIED-GIVAUDINS
18340;18212;Saint-Germain-des-Bois;SAINT-GERMAIN-DES-BOIS
18340;18218;Saint-Just;SAINT-JUST
18340;18248;Senneçay;SENNECAY
18340;18254;Soye-en-Septaine;SOYE-EN-SEPTAINE
18340;18288;Vorly;VORLY
18350;18031;Blet;BLET
18350;18054;Charly;CHARLY
18350;18060;Chaumont;CHAUMONT
18350;18072;Cornusse;CORNUSSE
18350;18080;Croisy;CROISY
18350;18095;Flavigny;FLAVIGNY
18350;18113;Ignol;IGNOL
18350;18154;Mornay-Berry;MORNAY-BERRY
18350;18160;Nérondes;NERONDES
18350;18173;Osmery;LUGNY-BOURBONNAIS
18350;18175;Ourouer-les-Bourdelins;OUROUER-LES-BOURDELINS
18350;18260;Tendron;TENDRON
18360;18093;Faverdines;FAVERDINES
18360;18041;La Celette;LA CELETTE
18360;18238;Saint-Vitte;SAINT-VITTE
18360;18245;Saulzais-le-Potier;SAULZAIS-LE-POTIER
18360;18278;Vesdun;VESDUN
18360;18089;Épineuil-le-Fleuriel;EPINEUIL-LE-FLEURIEL
18370;18024;Beddes;BEDDES
18370;18057;Châteaumeillant;CHATEAUMEILLANT
18370;18187;Préveranges;PREVERANGES
18370;18217;Saint-Jeanvrin;SAINT-JEANVRIN
18370;18232;Saint-Priest-la-Marche;SAINT-PRIEST-LA-MARCHE
18370;18234;Saint-Saturnin;SAINT-SATURNIN
18380;18088;Ennordres;ENNORDRES
18380;18115;Ivoy-le-Pré;IVOY-LE-PRE
18380;18047;La Chapelle-d'Angillon;LA CHAPELLE D ANGILLON
18380;18149;Méry-ès-Bois;MERY-ES-BOIS
18380;18185;Presly;PRESLY
18390;18158;Moulins-sur-Yèvre;MOULINS-SUR-YEVRE
18390;18166;Nohant-en-Goût;NOHANT-EN-GOUT
18390;18174;Osmoy;OSMOY
18390;18213;Saint-Germain-du-Puy;SAINT-GERMAIN-DU-PUY
18390;18226;Saint-Michel-de-Volangis;SAINT-MICHEL-DE-VOLANGIS
18390;18247;Savigny-en-Septaine;SAVIGNY-EN-SEPTAINE
18400;18133;Lunery;LUNERY
18400;18188;Primelles;PRIMELLES
18400;18201;Saint-Caprais;SAINT-CAPRAIS
18400;18207;Saint-Florent-sur-Cher;SAINT-FLORENT-SUR-CHER
18400;18285;Villeneuve-sur-Cher;VILLENEUVE-SUR-CHER
18410;18011;Argent-sur-Sauldre;ARGENT-SUR-SAULDRE
18410;18030;Blancafort;BLANCAFORT
18410;18037;Brinon-sur-Sauldre;BRINON-SUR-SAULDRE
18410;18067;Clémont;CLEMONT
18490;18018;Avord;AVORD
18500;18005;Allouis;ALLOUIS
18500;18028;Berry-Bouy;BERRY-BOUY
18500;18096;Foëcy;FOECY
18500;18138;Marmagne;MARMAGNE
18500;18141;Mehun-sur-Yèvre;MEHUN-SUR-YEVRE
18500;18237;Sainte-Thorette;SAINTE-THORETTE
18500;18281;Vignoux-sur-Barangeon;VIGNOUX-SUR-BARANGEON
18510;18145;Menetou-Salon;MENETOU-SALON
18520;18018;Avord;AVORD
18520;18027;Bengy-sur-Craon;BENGY-SUR-CRAON
18570;18050;La Chapelle-Saint-Ursin;LA CHAPELLE SAINT URSIN
18570;18255;Le Subdray;LE SUBDRAY
18570;18157;Morthomiers;MORTHOMIERS
18570;18267;Trouy;TROUY
18600;18017;Augy-sur-Aubois;AUGY-SUR-AUBOIS
18600;18102;Givardon;GIVARDON
18600;18106;Grossouvre;GROSSOUVRE
18600;18155;Mornay-sur-Allier;MORNAY-SUR-ALLIER
18600;18161;Neuilly-en-Dun;NEUILLY-EN-DUN
18600;18164;Neuvy-le-Barrois;NEUVY-LE-BARROIS
18600;18195;Sagonne;SAGONNE
18600;18196;Saint-Aignan-des-Noyers;SAINT AIGNAN DES NOYERS
18600;18242;Sancoins;SANCOINS
18600;18275;Vereaux;VEREAUX
18700;18015;Aubigny-sur-Nère;AUBIGNY-SUR-NERE
18700;18147;Ménétréol-sur-Sauldre;MENETREOL-SUR-SAULDRE
18700;18170;Oizon;OIZON
18700;18227;Sainte-Montaine;STE-MONTAINE
18800;18023;Baugy;BAUGY
18800;18056;Chassy;CHASSY
18800;18092;Farges-en-Septaine;FARGES-EN-SEPTAINE
18800;18105;Gron;GRON
18800;18160;Nérondes;NERONDES
18800;18282;Villabon;VILLABON
18800;18286;Villequiers;VILLEQUIERS
18800;18090;Étréchy;ETRECHY
19000;19009;Les Angles-sur-Corrèze;LES ANGLES SUR CORREZE
19000;19272;Tulle;TULLE
19100;19031;Brive-la-Gaillarde;BRIVE LA GAILLARDE
19110;19028;Bort-les-Orgues;BORT LES ORGUES
19110;19142;Monestier-Port-Dieu;MONESTIER-PORT-DIEU
19110;19252;Sarroux - Saint Julien;SARROUX-SAINT JULIEN
19120;19007;Altillac;ALTILLAC
19120;19012;Astaillac;ASTAILLAC
19120;19019;Beaulieu-sur-Dordogne;BEAULIEU-SUR-DORDOGNE
19120;19026;Bilhac;BILHAC
19120;19054;Chenailler-Mascheix;CHENAILLERS-MASCHEIX
19120;19044;La Chapelle-aux-Saints;LA CHAPELLE-AUX-SAINTS
19120;19116;Liourdres;LIOURDRES
19120;19152;Nonards;NONARDS
19120;19169;Puy-d'Arnac;PUY-D ARNAC
19120;19170;Queyssac-les-Vignes;QUEYSSAC-LES-VIGNES
19120;19260;Sioniac;SIONIAC
19120;19271;Tudeils;TUDEILS
19120;19280;Végennes;VEGENNES
19130;19109;Lascaux;LASCAUX
19130;19153;Objat;OBJAT
19130;19182;Saint-Aulaire;SAINT-AULAIRE
19130;19187;Saint-Bonnet-la-Rivière;SAINT-BONNET-LA-RIVIERE
19130;19195;Saint-Cyprien;SAINT-CYPRIEN
19130;19196;Saint-Cyr-la-Roche;SAINT-CYR-LA-ROCHE
19130;19242;Saint-Solve;SAINT-SOLVE
19130;19279;Vars-sur-Roseix;VARS-SUR-ROSEIX
19130;19286;Vignols;VIGNOLS
19130;19288;Voutezac;VOUTEZAC
19140;19060;Condat-sur-Ganaveix;CONDAT SUR GANAVEIX
19140;19076;Espartignac;ESPARTIGNAC
19140;19079;Eyburie;EYBURIE
19140;19248;Saint-Ybard;SAINT-YBARD
19140;19276;Uzerche;UZERCHE
19150;19041;Chanac-les-Mines;CHANAC-LES-MINES
19150;19061;Cornil;CORNIL
19150;19075;Espagnac;ESPAGNAC
19150;19096;Ladignac-sur-Rondelles;LADIGNAC SUR RONDELLES
19150;19098;Lagarde-Marc-la-Tour;LAGARDE-MARC-LA-TOUR
19150;19101;Laguenne-sur-Avalouze;LAGUENNE-SUR-AVALOUZE
19150;19158;Pandrignes;PANDRIGNES
19150;19220;Saint-Martial-de-Gimel;SAINT-MARTIAL-DE-GIMEL
19150;19235;Saint-Paul;SAINT-PAUL
19160;19055;Chirac-Bellevue;CHIRAC-BELLEVUE
19160;19102;Lamazière-Basse;LAMAZIERE-BASSE
19160;19110;Latronche;LATRONCHE
19160;19113;Liginiac;LIGINIAC
19160;19148;Neuvic;NEUVIC
19160;19157;Palisse;PALISSE
19160;19175;Roche-le-Peyroux;ROCHE-LE-PEYROUX
19160;19210;Saint-Hilaire-Luc;SAINT-HILAIRE-LUC
19160;19228;Saint-Pantaléon-de-Lapleau;SAINT-PANTALEON-DE-LAPLEAU
19160;19200;Saint-Étienne-la-Geneste;SAINT-ETIENNE-LA-GENESTE
19160;19219;Sainte-Marie-Lapanouze;SAINTE-MARIE-LAPANOUZE
19160;19256;Sérandon;SERANDON
19170;19027;Bonnefond;BONNEFOND
19170;19033;Bugeat;BUGEAT
19170;19087;Gourdon-Murat;GOURDON-MURAT
19170;19074;L'Église-aux-Bois;L'EGLISE AUX BOIS
19170;19095;Lacelle;LACELLE
19170;19112;Lestards;LESTARDS
19170;19168;Pradines;PRADINES
19170;19160;Pérols-sur-Vézère;PEROLS-SUR-VEZERE
19170;19209;Saint-Hilaire-les-Courbes;SAINT-HILAIRE-LES-COURBES
19170;19226;Saint-Merd-les-Oussines;SAINT-MERD-LES-OUSSINES
19170;19265;Tarnac;TARNAC
19170;19268;Toy-Viam;TOY-VIAM
19170;19284;Viam;VIAM
19190;19003;Albignac;ALBIGNAC
19190;19013;Aubazines;AUBAZINE
19190;19023;Beynat;BEYNAT
19190;19105;Lanteuil;LANTEUIL
19190;19048;Le Chastang;LE CHASTANG
19190;19163;Le Pescher;LE PESCHER
19190;19132;Ménoire;MENOIRE
19190;19156;Palazinges;PALAZINGES
19190;19257;Sérilhac;SERILHAC
19200;19002;Aix;AIX
19200;19006;Alleyrat;ALLEYRAT
19200;19053;Chaveroche;CHAVEROCHE
19200;19167;Confolent-Port-Dieu;CONFOLENT-PORT-DIEU
19200;19114;Lignareix;LIGNAREIX
19200;19128;Margerides;MARGERIDES
19200;19135;Mestes;MESTES
19200;19180;Saint-Angel;SAINT ANGEL
19200;19190;Saint-Bonnet-près-Bort;SAINT-BONNET-PRES-BORT
19200;19201;Saint-Exupéry-les-Roches;SAINT-EXUPERY-LES-ROCHES
19200;19204;Saint-Fréjoux;SAINT-FREJOUX
19200;19232;Saint-Pardoux-le-Neuf;SAINT-PARDOUX-LE-NEUF
19200;19233;Saint-Pardoux-le-Vieux;SAINT-PARDOUX-LE-VIEUX
19200;19247;Saint-Victour;SAINT-VICTOUR
19200;19199;Saint-Étienne-aux-Clos;SAINT-ETIENNE-AUX-CLOS
19200;19266;Thalamy;THALAMY
19200;19275;Ussel;USSEL
19200;19277;Valiergues;VALIERGUES
19200;19283;Veyrières;VEYRIERES
19210;19121;Lubersac;LUBERSAC
